Dimetindene|Indicated as symptomatic treatment of allergic reactions: urticaria, allergies of the upper respiratory tract such as hey fever and perennial rhinitis, food and drug allergies; pruritus of various origins, except pruritus due to cholestasis; insect bites. Dimethindene is also indicated for pruritus in eruptive skin diseases such as chicken-pox. Dimethindene can also be used as an adjuvant in eczema and other pruriginous dermatoses of allergic origin. |Anti-Allergic Agents
Isothipendyl|For the topical treatment of itching associated with allergic reactions.|Antipruritics
Tymazoline|For the treatment of Inflammation of the lining of the nose and paranasal sinuses and allergic inflammation of nasopharyngeal.|
Nandrolone decanoate|For the treatment of refractory deficient red cell production anemias, breast carcinoma, hereditary angioedema, antithrombin III deficiency, fibrinogen excess, growth failure and Turner's syndrome. It is also indicated in the prophylaxis of hereditary angioedema.|Anabolic Agents
Roxatidine acetate|For the treatment of disorders of the upper gastro-intestinal region that are due to an excess of hydrochloric acid in the gastric juice, i.e. duodenal ulcers, benign gastric ulcers. Also for prophylaxis of recurrent gastric and duodenal ulcers|Anti-Ulcer Agents
Bopindolol|For the management of hypertension, edema, ventricular tachycardias, and atrial fibrillation.|component
Bupranolol|Used to manage hypertension and tachycardia. Also used to treat glaucoma.|Antihypertensive Agents
Cinitapride|For the treatment of gastrointestinal disorders associated with motility disturbances such as gastroesophageal reflux disease, non-ulcer dyspepsia and delayed gastric emptying.|component
Tofisopam|For the treatment of anxiety and alcohol withdrawal.|Antidepressive Agents
Nadroparin|Nadroparin is used for prophylaxis of thromboembolic disorders and general surgery in orthopedic surgery, treatment of deep vein thrombosis, prevention of clotting during hemodialysis and treatment of unstable angina and non-Q wave myocardial infarction|Antithrombins
Triflusal|<ul><li>Prevention of cardiovascular events such as stroke</li><li>Acute treatment of cerebral infarction, myocardial infarction</li><li>Thromboprophylaxis due to atrial fibrillation</li></ul>|Antithrombins
Lurasidone|Treatment of schizophrenia. |component
Ticagrelor|For the prevention of thrombotic events (for example stroke or heart attack) in patients with acute coronary syndrome or myocardial infarction with ST elevation.|Platelet Aggregation Inhibitors
Hyaluronan|Used to treat knee pain in patients with joint inflammation (osteoarthritis). It is usually used in patients who have not responded to other treatments such as acetaminophen, exercise, or physical therapy. Sodium hyaluronate may also be used in plastic surgery to reduce wrinkles on the face or as a filler in other parts of the body. May be used in ophthalmology to assist in the extraction of cataracts, the implantation of intraocular lenses, corneal transplants, glaucoma filtration, retinal attachment and in the treatment of dry eyes. Finally, Sodium hyaluronate is also used to coat the bladder lining in treating interstitial cystitis.|Adjuvants, Immunologic
Tafluprost|Tafluprost is indicated for reducing elevated intraocular pressure in patients with open-angle glaucoma or ocular hypertension.|Prostaglandins, Synthetic
Ivacaftor|For the treatment of cystic fibrosis (CF) in patients age 6 years and older who have a G551D mutation in the CFTR gene.|component
Azilsartan medoxomil|Treatment of hypertension (alone or as an adjunct).|Angiotensin Receptor Antagonists
Spinosad|Spinosad is indicated for the topical treatment of head lice in children four years old and over and in adults.|Insecticides
Ioflupane I 123|Ioflupane I-123 is a SPECT (single photon emission computerized tomography) agent used to distinguish between Parkinson’s syndrome tremors and essential tremor. |Diagnostic Agents
Deferiprone|Deferiprone is indicated in thalassemia syndromes when first line chelation agents are not adequate to treat transfusional iron overload.|Chelating Agents
Lomitapide|Used in homozygous familial hypercholesterolemia (HoFH) patients to reduce low-density lipoprotein cholesterol (LDL-C), total cholesterol (TC), apolipoprotein B (apo B), and non-high-density lipoprotein cholesterol (non-HDL-C).|Hypolipidemic Agents
Vismodegib|Vismodegib is used for treating locally advanced or metastatic basal cell carcinoma in patients whose carcinoma has recurred after surgery, and in patients who are not candidates for surgery or radiation.|function
Tauroursodeoxycholic acid|Used in the treatment of cholesterol gallstones. Tauroursodeoxycholic acid is also being investigated for use in several conditions such as Primary Biliary Cirrhosis (PBC), insulin resistance, amyloidosis, Cystic Fibrosis, Cholestasis, and Amyotrophic Lateral Sclerosis.|Antiviral Agents
Spaglumic Acid|Used in patients with allergic conjunctivitis.|Mast Cell Stabilizers
Acetylcarnitine|Acetylcarnitine is not approved for any indication in the United states and Canada, but it is approved and indicated in Italy for cerebrovascular disorders, mental function disorders, peripheral nerve disorders, diabetic neuropathy, and nutritional supplementation; Portugal for mental function disorders; Argentina for cerebral vasculopathy, nutritional supplementation, and peripheral neuropathy; Chile for dementia; Philippines for cerebrovascular disorders and mental function disorders; Australia for nutritional supplementation; and India for nutritional supplementation to increase sperm count. Acetylcarnitine also has several potential therapeutic indications for which it is still being investigated: in Norway, acetylcarnitine is in a phase IV trial for prophylactic treatment of migraines; in Italy acetylcarnitine is in a phase II trial for use in patients with type 2 Diabetes Mellitus, a phase III trial for alleviating fatigue in patients with chronic hepatitis C, and for use in patients with Minimal Hepatic Encephalopathy; in the United States acetylcarnitine is in a phase II trial for the neurodegenerative disorder Progressive Supranuclear Palsy, a phase II and III trial for reducing peripheral neuropathy in cancer patients as an adjunct to chemotherapy, a phase I and II trial for treating patients in septic shock, a phase II trial for bipolar depression, a phase II trial to reduce oxidative stress in patients with Sickle Cell disease, a phase I and II trial for chronic fatigue syndrome, and a study for preventing nerve damage in HIV patients; in China acetylcarnitine is in a phase III trial for reducing peripheral neuropathy in cancer patients as an adjunct to chemotherapy; in the United Kingdom acetylcarnitine is being investigated for preventing nerve damage in HIV patients; and in Israel acetylcarnitine is being studied for the treatment of male infertility. |Vitamin B Complex
Hydroxyproline|Used in France as a combination product for the treatment of small, superficial wounds.|
Pitavastatin|Pitavastatin is used to lower serum levels of total cholesterol, LDL-C, apolipoprotein B, and triglycerides, and raise levels of HDL-C for the treatment of dyslipidemia. |Hypolipidemic Agents
Rilpivirine|Treatment of HIV-1 infections in treatment-naive patients with HIV-1 RNA ≤100,000 copies/mL in combination with at least 2 other antiretroviral agents. |function
Crizotinib|Crizotinib is used for the treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) that is anaplastic-lymphoma kinase (ALK)-positive as detected by a FDA-approved test. |Protein Kinase Inhibitors
Estradiol valerate/Dienogest|Indicated for use by women for pregnancy prevention.Also indicated for the treatment of heavy menstrual bleeding in women without organic pathology who choose to use an oral contraceptive as their method of birth control. |function
Fingolimod|Fingolimod is a sphingosine 1-phosphate receptor modulator indicated for the treatment of patients with relapsing forms of multiple sclerosis to reduce the frequency of clinical exacerbations and to delay the accumulation of physical disability.|component
Tesamorelin|Tesamorelin acetate is a synthetic analogue of human hypothalamic Growth Hormone Releasing Factor (hGRF) indicated to induce and maintain a reduction of excess abdominal fat in HIV-infected patients with lipodystrophy. |component
Brentuximab vedotin|Used in the treatment of Hodgkin lymphoma and systemic anaplastic large cell lymphoma.|function
Eribulin|For the treatment of patients with metastatic breast cancer who have previously received at least two chemotherapeutic regimens for the treatment of metastatic cancer. |Microtubule Inhibitors
gabapentin enacarbil|For the treatment of adult Restless Legs Syndrome (RLS) and postherpetic neuralgia (PHN).|component
Boceprevir|Treatment of chronic hepatitis C genotype 1 in patients that have a compensated liver (as a result of liver diseases like cirrhosis) and are previously untreated or therapy with peginterferon alfa and ribavirin has failed. |function
Fidaxomicin|Treatment of Clostridium difficile-associated diarrhea|Antibiotics
Cabozantinib|For the treatment of metastatic medullary thyroid cancer. |component
Taliglucerase Alfa|For the treatment of adult Type 1 Gaucher disease. |Enzymes
Ruxolitinib|Treatment of intermediate or high-risk myelofibrosis, including primary myelofibrosis, post-polycythemia vera (post-PV) myelofibrosis and post-essential thrombocythemia (post-ET) myelofibrosis. [Lexicomp] Myeolofibrosis is the proliferation of abnormal bone marrow stem cells which cause fibrosis (the excessive formation of connective tissue).|component
